Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       8/10          std::allocator<unsigned int>::allocator() [171]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [180]
[177]    0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl() [177]
                0.00    0.00       8/10          std::allocator<unsigned int>::~allocator() [172]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [176]
[178]    0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [178]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::vector() [181]
[179]    0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [179]
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [176]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::~vector() [182]
[180]    0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [180]
                0.00    0.00       8/94          std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [92]
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl() [177]
-----------------------------------------------
                0.00    0.00       1/8           PmergeMe::PmergeMe() [29]
                0.00    0.00       1/8           PmergeMe::sortDeque() [3]
                0.00    0.00       2/8           generateJacobsthalNumbers(unsigned long) [14]
                0.00    0.00       2/8           generateInsertionSequence(std::vector<unsigned int, std::allocator<unsigned int> >&) [4]
                0.00    0.00       2/8           PmergeMe::sortVector() [2]
[181]    0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::vector() [181]
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [179]
-----------------------------------------------
                0.00    0.00       1/8           PmergeMe::~PmergeMe() [238]
                0.00    0.00       3/8           PmergeMe::sortDeque() [3]
                0.00    0.00       4/8           PmergeMe::sortVector() [2]
[182]    0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::~vector() [182]
                0.00    0.00       8/268         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [47]
                0.00    0.00       8/94          void std::_Destroy<unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::allocator<unsigned int>&) [94]
                0.00    0.00       8/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [180]
-----------------------------------------------
                0.00    0.00       1/6           __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [264]
                0.00    0.00       1/6           __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [263]
                0.00    0.00       2/6           std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>) [266]
                0.00    0.00       2/6           unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [265]
[183]    0.0    0.00    0.00       6         unsigned int* std::__niter_base<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [183]
                0.00    0.00       6/625         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [40]
-----------------------------------------------
                0.00    0.00       1/5           std::deque<unsigned int, std::allocator<unsigned int> >::max_size() const [242]
                0.00    0.00       4/5           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_map_allocator() const [185]
[184]    0.0    0.00    0.00       5         std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [184]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_allocate_map(unsigned long) [214]
                0.00    0.00       2/4           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate_map(unsigned int**, unsigned long) [216]
[185]    0.0    0.00    0.00       4         std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_map_allocator() const [185]
                0.00    0.00       4/4           std::allocator<unsigned int*>::allocator<unsigned int>(std::allocator<unsigned int> const&) [186]
                0.00    0.00       4/5           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [184]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_map_allocator() const [185]
[186]    0.0    0.00    0.00       4         std::allocator<unsigned int*>::allocator<unsigned int>(std::allocator<unsigned int> const&) [186]
                0.00    0.00       4/4           std::__new_allocator<unsigned int*>::__new_allocator() [189]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_allocate_map(unsigned long) [214]
                0.00    0.00       2/4           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate_map(unsigned int**, unsigned long) [216]
[187]    0.0    0.00    0.00       4         std::allocator<unsigned int*>::~allocator() [187]
                0.00    0.00       4/4           std::__new_allocator<unsigned int*>::~__new_allocator() [190]
-----------------------------------------------
                0.00    0.00       1/4           std::deque<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>) [250]
                0.00    0.00       1/4           void std::deque<unsigned int, std::allocator<unsigned int> >::_M_range_insert_aux<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::forward_iterator_tag) [252]
                0.00    0.00       2/4           std::deque<unsigned int, std::allocator<unsigned int> >::~deque() [229]
[188]    0.0    0.00    0.00       4         std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [188]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<unsigned int*>::allocator<unsigned int>(std::allocator<unsigned int> const&) [186]
[189]    0.0    0.00    0.00       4         std::__new_allocator<unsigned int*>::__new_allocator() [189]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<unsigned int*>::~allocator() [187]
[190]    0.0    0.00    0.00       4         std::__new_allocator<unsigned int*>::~__new_allocator() [190]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::copy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>) [278]
                0.00    0.00       2/4           unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [277]
[191]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >) [191]
-----------------------------------------------
                0.00    0.00       1/3           std::deque<unsigned int, std::allocator<unsigned int> >::_M_push_front_aux(unsigned int const&) [30]
                0.00    0.00       2/3           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_create_nodes(unsigned int**, unsigned int**) [215]
[192]    0.0    0.00    0.00       3         std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_allocate_node() [192]
                0.00    0.00       3/608         std::__deque_buf_size(unsigned long) [41]
                0.00    0.00       3/89          __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::allocate(std::allocator<unsigned int>&, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       1/3           std::deque<unsigned int, std::allocator<unsigned int> >::_M_erase_at_end(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>) [250]
                0.00    0.00       2/3           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::~_Deque_base() [218]
[193]    0.0    0.00    0.00       3         std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_destroy_nodes(unsigned int**, unsigned int**) [193]
                0.00    0.00       3/3           std::_Deque_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate_node(unsigned int*) [194]
